# Depth(nm)	Force(mN)
2.783e+00	9.179e-03
3.763e+00	2.440e-02
5.257e+00	3.986e-02
6.524e+00	5.486e-02
8.523e+00	6.974e-02
1.224e+01	8.479e-02
1.513e+01	9.962e-02
1.788e+01	1.152e-01
2.068e+01	1.303e-01
2.260e+01	1.452e-01
2.515e+01	1.599e-01
2.724e+01	1.748e-01
2.966e+01	1.899e-01
3.176e+01	2.047e-01
3.327e+01	2.197e-01
3.487e+01	2.347e-01
3.728e+01	2.496e-01
3.899e+01	2.649e-01
4.048e+01	2.799e-01
4.080e+01	2.953e-01
4.278e+01	3.102e-01
4.351e+01	3.253e-01
4.486e+01	3.402e-01
4.669e+01	3.552e-01
5.003e+01	3.703e-01
5.266e+01	3.853e-01
5.539e+01	4.007e-01
5.778e+01	4.162e-01
5.919e+01	4.312e-01
6.066e+01	4.464e-01
6.182e+01	4.614e-01
6.217e+01	4.762e-01
6.469e+01	4.912e-01
6.688e+01	5.064e-01
6.718e+01	5.220e-01
6.817e+01	5.369e-01
7.076e+01	5.518e-01
7.224e+01	5.669e-01
7.342e+01	5.818e-01
7.512e+01	5.970e-01
7.652e+01	6.121e-01
7.793e+01	6.273e-01
7.885e+01	6.426e-01
7.909e+01	6.576e-01
7.946e+01	6.725e-01
8.046e+01	6.876e-01
8.090e+01	7.026e-01
8.125e+01	7.176e-01
8.098e+01	7.324e-01
8.192e+01	7.476e-01
8.326e+01	7.626e-01
8.442e+01	7.776e-01
8.580e+01	7.926e-01
8.783e+01	8.076e-01
8.828e+01	8.227e-01
8.942e+01	8.379e-01
9.085e+01	8.529e-01
9.222e+01	8.680e-01
9.341e+01	8.828e-01
9.410e+01	8.977e-01
9.438e+01	9.128e-01
9.449e+01	9.277e-01
9.542e+01	9.427e-01
9.690e+01	9.575e-01
9.752e+01	9.725e-01
9.803e+01	9.876e-01
9.867e+01	1.003e+00
9.927e+01	1.018e+00
9.974e+01	1.033e+00
1.013e+02	1.048e+00
1.028e+02	1.064e+00
1.031e+02	1.079e+00
1.035e+02	1.094e+00
1.039e+02	1.109e+00
1.047e+02	1.124e+00
1.056e+02	1.139e+00
1.064e+02	1.154e+00
1.076e+02	1.169e+00
1.102e+02	1.184e+00
1.126e+02	1.199e+00
1.134e+02	1.214e+00
1.142e+02	1.229e+00
1.142e+02	1.244e+00
1.148e+02	1.259e+00
1.167e+02	1.274e+00
1.181e+02	1.289e+00
1.185e+02	1.304e+00
1.196e+02	1.319e+00
1.200e+02	1.334e+00
1.212e+02	1.349e+00
1.219e+02	1.364e+00
1.232e+02	1.379e+00
1.248e+02	1.394e+00
1.248e+02	1.409e+00
1.254e+02	1.424e+00
1.253e+02	1.439e+00
1.255e+02	1.454e+00
1.260e+02	1.469e+00
1.260e+02	1.484e+00
1.264e+02	1.499e+00
1.268e+02	1.500e+00
1.328e+02	1.500e+00
1.326e+02	1.475e+00
1.326e+02	1.450e+00
1.325e+02	1.426e+00
1.324e+02	1.401e+00
1.322e+02	1.376e+00
1.318e+02	1.352e+00
1.318e+02	1.328e+00
1.319e+02	1.304e+00
1.314e+02	1.279e+00
1.311e+02	1.255e+00
1.311e+02	1.230e+00
1.311e+02	1.205e+00
1.310e+02	1.180e+00
1.305e+02	1.156e+00
1.303e+02	1.131e+00
1.302e+02	1.107e+00
1.299e+02	1.082e+00
1.298e+02	1.058e+00
1.297e+02	1.034e+00
1.299e+02	1.009e+00
1.296e+02	9.845e-01
1.293e+02	9.603e-01
1.292e+02	9.352e-01
1.288e+02	9.109e-01
1.289e+02	8.868e-01
1.288e+02	8.625e-01
1.285e+02	8.377e-01
1.283e+02	8.134e-01
1.282e+02	7.892e-01
1.271e+02	7.649e-01
1.276e+02	7.400e-01
1.274e+02	7.155e-01
1.277e+02	6.911e-01
1.271e+02	6.667e-01
1.267e+02	6.422e-01
1.266e+02	6.172e-01
1.265e+02	5.928e-01
1.261e+02	5.686e-01
1.261e+02	5.441e-01
1.254e+02	5.197e-01
1.255e+02	4.949e-01
1.253e+02	4.703e-01
1.251e+02	4.456e-01
1.248e+02	4.206e-01
1.245e+02	3.964e-01
1.241e+02	3.717e-01
1.241e+02	3.473e-01
1.234e+02	3.228e-01
1.234e+02	2.986e-01
1.230e+02	2.743e-01
1.221e+02	2.498e-01
1.219e+02	2.252e-01
1.217e+02	2.006e-01
1.217e+02	1.767e-01
1.212e+02	1.523e-01
1.210e+02	1.491e-01
1.193e+02	1.491e-01
1.196e+02	1.241e-01
1.196e+02	9.974e-02
1.190e+02	7.533e-02
1.188e+02	5.102e-02
1.181e+02	2.619e-02
1.176e+02	2.116e-03
1.156e+02	0.000e+00
