# Depth(nm)	Force(mN)
2.966e+00	8.158e-03
4.696e+00	3.310e-02
8.184e+00	5.880e-02
1.240e+01	8.455e-02
1.630e+01	1.086e-01
1.977e+01	1.374e-01
2.376e+01	1.630e-01
2.715e+01	1.879e-01
2.938e+01	2.132e-01
3.231e+01	2.384e-01
3.439e+01	2.632e-01
3.717e+01	2.882e-01
3.992e+01	3.134e-01
4.293e+01	3.381e-01
4.640e+01	3.631e-01
4.932e+01	3.882e-01
5.064e+01	4.136e-01
5.300e+01	4.398e-01
5.600e+01	4.655e-01
5.906e+01	4.906e-01
6.236e+01	5.154e-01
6.597e+01	5.411e-01
6.750e+01	5.661e-01
6.992e+01	5.911e-01
7.248e+01	6.160e-01
7.452e+01	6.411e-01
7.603e+01	6.659e-01
7.706e+01	6.906e-01
7.788e+01	7.158e-01
8.093e+01	7.411e-01
8.365e+01	7.661e-01
8.582e+01	7.909e-01
8.764e+01	8.160e-01
9.026e+01	8.412e-01
9.120e+01	8.660e-01
9.360e+01	8.913e-01
9.543e+01	9.162e-01
9.598e+01	9.411e-01
9.738e+01	9.661e-01
9.838e+01	9.912e-01
1.000e+02	1.016e+00
1.022e+02	1.042e+00
1.035e+02	1.068e+00
1.040e+02	1.092e+00
1.057e+02	1.118e+00
1.075e+02	1.143e+00
1.091e+02	1.168e+00
1.111e+02	1.194e+00
1.129e+02	1.218e+00
1.142e+02	1.243e+00
1.151e+02	1.268e+00
1.169e+02	1.293e+00
1.180e+02	1.319e+00
1.190e+02	1.343e+00
1.203e+02	1.368e+00
1.215e+02	1.394e+00
1.243e+02	1.419e+00
1.253e+02	1.444e+00
1.259e+02	1.469e+00
1.261e+02	1.495e+00
1.268e+02	1.520e+00
1.291e+02	1.545e+00
1.302e+02	1.570e+00
1.313e+02	1.595e+00
1.334e+02	1.620e+00
1.342e+02	1.645e+00
1.359e+02	1.670e+00
1.381e+02	1.695e+00
1.392e+02	1.720e+00
1.403e+02	1.744e+00
1.439e+02	1.769e+00
1.451e+02	1.794e+00
1.455e+02	1.819e+00
1.463e+02	1.844e+00
1.477e+02	1.870e+00
1.487e+02	1.895e+00
1.493e+02	1.920e+00
1.499e+02	1.945e+00
1.510e+02	1.971e+00
1.541e+02	1.996e+00
1.561e+02	2.020e+00
1.570e+02	2.046e+00
1.581e+02	2.071e+00
1.587e+02	2.096e+00
1.593e+02	2.121e+00
1.594e+02	2.146e+00
1.608e+02	2.172e+00
1.612e+02	2.197e+00
1.620e+02	2.222e+00
1.646e+02	2.247e+00
1.653e+02	2.272e+00
1.670e+02	2.297e+00
1.674e+02	2.322e+00
1.679e+02	2.348e+00
1.685e+02	2.372e+00
1.691e+02	2.397e+00
1.701e+02	2.423e+00
1.715e+02	2.447e+00
1.738e+02	2.472e+00
1.745e+02	2.497e+00
1.753e+02	2.500e+00
1.777e+02	2.500e+00
1.780e+02	2.458e+00
1.779e+02	2.416e+00
1.778e+02	2.376e+00
1.778e+02	2.335e+00
1.771e+02	2.295e+00
1.770e+02	2.254e+00
1.771e+02	2.213e+00
1.770e+02	2.172e+00
1.766e+02	2.131e+00
1.763e+02	2.091e+00
1.762e+02	2.050e+00
1.758e+02	2.010e+00
1.754e+02	1.969e+00
1.756e+02	1.927e+00
1.751e+02	1.887e+00
1.749e+02	1.846e+00
1.746e+02	1.805e+00
1.742e+02	1.765e+00
1.739e+02	1.725e+00
1.738e+02	1.683e+00
1.725e+02	1.642e+00
1.733e+02	1.601e+00
1.730e+02	1.560e+00
1.729e+02	1.520e+00
1.727e+02	1.479e+00
1.726e+02	1.439e+00
1.723e+02	1.398e+00
1.721e+02	1.356e+00
1.718e+02	1.316e+00
1.710e+02	1.275e+00
1.712e+02	1.235e+00
1.709e+02	1.193e+00
1.708e+02	1.153e+00
1.704e+02	1.113e+00
1.702e+02	1.073e+00
1.697e+02	1.031e+00
1.694e+02	9.899e-01
1.694e+02	9.497e-01
1.691e+02	9.084e-01
1.686e+02	8.679e-01
1.683e+02	8.272e-01
1.681e+02	7.868e-01
1.680e+02	7.461e-01
1.676e+02	7.055e-01
1.673e+02	6.651e-01
1.668e+02	6.246e-01
1.667e+02	5.835e-01
1.666e+02	5.432e-01
1.660e+02	5.027e-01
1.658e+02	4.622e-01
1.652e+02	4.217e-01
1.647e+02	3.811e-01
1.644e+02	3.406e-01
1.639e+02	3.001e-01
1.632e+02	2.595e-01
1.625e+02	2.492e-01
1.600e+02	2.492e-01
1.597e+02	2.081e-01
1.598e+02	1.674e-01
1.586e+02	1.264e-01
1.581e+02	8.455e-02
1.576e+02	4.369e-02
1.563e+02	3.467e-03
1.555e+02	0.000e+00
