# Depth(nm)	Force(mN)
4.191e+00	5.440e-03
6.107e+00	3.064e-02
9.556e+00	5.639e-02
1.383e+01	8.244e-02
1.659e+01	1.053e-01
2.059e+01	1.337e-01
2.420e+01	1.585e-01
2.771e+01	1.833e-01
3.046e+01	2.088e-01
3.322e+01	2.336e-01
3.545e+01	2.588e-01
3.842e+01	2.836e-01
4.187e+01	3.087e-01
4.401e+01	3.337e-01
4.641e+01	3.587e-01
4.850e+01	3.839e-01
5.115e+01	4.091e-01
5.493e+01	4.350e-01
5.796e+01	4.603e-01
6.139e+01	4.856e-01
6.490e+01	5.111e-01
6.586e+01	5.375e-01
6.633e+01	5.626e-01
6.836e+01	5.874e-01
7.053e+01	6.122e-01
7.324e+01	6.375e-01
7.329e+01	6.629e-01
7.590e+01	6.883e-01
7.751e+01	7.135e-01
7.944e+01	7.385e-01
8.074e+01	7.634e-01
8.221e+01	7.881e-01
8.322e+01	8.129e-01
8.411e+01	8.376e-01
8.584e+01	8.625e-01
8.723e+01	8.877e-01
8.843e+01	9.126e-01
9.068e+01	9.376e-01
9.358e+01	9.624e-01
9.457e+01	9.875e-01
9.606e+01	1.012e+00
9.743e+01	1.038e+00
9.906e+01	1.063e+00
1.007e+02	1.088e+00
1.036e+02	1.113e+00
1.051e+02	1.138e+00
1.056e+02	1.163e+00
1.063e+02	1.188e+00
1.065e+02	1.212e+00
1.083e+02	1.237e+00
1.093e+02	1.262e+00
1.105e+02	1.287e+00
1.119e+02	1.312e+00
1.131e+02	1.337e+00
1.142e+02	1.362e+00
1.154e+02	1.387e+00
1.164e+02	1.413e+00
1.188e+02	1.438e+00
1.209e+02	1.463e+00
1.235e+02	1.488e+00
1.255e+02	1.513e+00
1.263e+02	1.538e+00
1.276e+02	1.564e+00
1.288e+02	1.589e+00
1.293e+02	1.613e+00
1.302e+02	1.638e+00
1.311e+02	1.664e+00
1.320e+02	1.689e+00
1.331e+02	1.714e+00
1.351e+02	1.739e+00
1.365e+02	1.764e+00
1.383e+02	1.789e+00
1.409e+02	1.814e+00
1.416e+02	1.839e+00
1.414e+02	1.864e+00
1.418e+02	1.888e+00
1.419e+02	1.914e+00
1.435e+02	1.938e+00
1.456e+02	1.964e+00
1.462e+02	1.989e+00
1.471e+02	2.013e+00
1.482e+02	2.039e+00
1.498e+02	2.064e+00
1.502e+02	2.088e+00
1.510e+02	2.113e+00
1.544e+02	2.139e+00
1.549e+02	2.164e+00
1.564e+02	2.188e+00
1.575e+02	2.213e+00
1.589e+02	2.239e+00
1.604e+02	2.264e+00
1.611e+02	2.289e+00
1.621e+02	2.315e+00
1.627e+02	2.340e+00
1.631e+02	2.365e+00
1.638e+02	2.390e+00
1.650e+02	2.415e+00
1.653e+02	2.440e+00
1.667e+02	2.465e+00
1.681e+02	2.490e+00
1.687e+02	2.500e+00
1.712e+02	2.500e+00
1.713e+02	2.457e+00
1.714e+02	2.415e+00
1.712e+02	2.373e+00
1.710e+02	2.333e+00
1.711e+02	2.292e+00
1.708e+02	2.251e+00
1.708e+02	2.209e+00
1.706e+02	2.169e+00
1.701e+02	2.129e+00
1.699e+02	2.088e+00
1.700e+02	2.047e+00
1.697e+02	2.007e+00
1.694e+02	1.966e+00
1.689e+02	1.925e+00
1.689e+02	1.884e+00
1.687e+02	1.843e+00
1.684e+02	1.802e+00
1.682e+02	1.762e+00
1.682e+02	1.721e+00
1.678e+02	1.681e+00
1.676e+02	1.640e+00
1.673e+02	1.600e+00
1.672e+02	1.560e+00
1.672e+02	1.519e+00
1.669e+02	1.479e+00
1.664e+02	1.438e+00
1.662e+02	1.397e+00
1.659e+02	1.357e+00
1.657e+02	1.316e+00
1.655e+02	1.276e+00
1.655e+02	1.234e+00
1.653e+02	1.194e+00
1.649e+02	1.154e+00
1.644e+02	1.113e+00
1.643e+02	1.072e+00
1.643e+02	1.031e+00
1.639e+02	9.901e-01
1.635e+02	9.500e-01
1.634e+02	9.088e-01
1.625e+02	8.679e-01
1.624e+02	8.273e-01
1.622e+02	7.866e-01
1.621e+02	7.458e-01
1.616e+02	7.040e-01
1.610e+02	6.625e-01
1.611e+02	6.209e-01
1.609e+02	5.806e-01
1.605e+02	5.401e-01
1.601e+02	4.995e-01
1.593e+02	4.590e-01
1.591e+02	4.183e-01
1.590e+02	3.771e-01
1.588e+02	3.366e-01
1.580e+02	2.957e-01
1.572e+02	2.553e-01
1.571e+02	2.495e-01
1.570e+02	2.495e-01
1.568e+02	2.092e-01
1.569e+02	1.686e-01
1.560e+02	1.280e-01
1.560e+02	8.649e-02
1.549e+02	4.530e-02
1.535e+02	4.552e-03
1.534e+02	0.000e+00
