# Depth(nm)	Force(mN)
3.506e+00	9.079e-03
5.964e+00	4.866e-02
1.060e+01	8.924e-02
1.817e+01	1.287e-01
2.382e+01	1.711e-01
2.776e+01	2.113e-01
3.323e+01	2.527e-01
3.773e+01	2.927e-01
4.156e+01	3.327e-01
4.496e+01	3.728e-01
4.985e+01	4.129e-01
5.509e+01	4.548e-01
5.950e+01	4.952e-01
6.244e+01	5.347e-01
6.403e+01	5.764e-01
6.692e+01	6.172e-01
7.035e+01	6.576e-01
7.253e+01	6.970e-01
7.585e+01	7.371e-01
7.824e+01	7.774e-01
8.336e+01	8.191e-01
8.626e+01	8.594e-01
9.001e+01	8.990e-01
9.346e+01	9.389e-01
9.497e+01	9.796e-01
9.641e+01	1.019e+00
9.899e+01	1.061e+00
1.023e+02	1.101e+00
1.043e+02	1.140e+00
1.068e+02	1.181e+00
1.090e+02	1.221e+00
1.131e+02	1.261e+00
1.156e+02	1.301e+00
1.172e+02	1.341e+00
1.192e+02	1.381e+00
1.208e+02	1.421e+00
1.232e+02	1.461e+00
1.262e+02	1.501e+00
1.275e+02	1.541e+00
1.292e+02	1.580e+00
1.307e+02	1.620e+00
1.327e+02	1.661e+00
1.355e+02	1.701e+00
1.372e+02	1.741e+00
1.380e+02	1.781e+00
1.405e+02	1.821e+00
1.422e+02	1.861e+00
1.437e+02	1.901e+00
1.452e+02	1.941e+00
1.474e+02	1.981e+00
1.497e+02	2.021e+00
1.505e+02	2.061e+00
1.521e+02	2.101e+00
1.533e+02	2.142e+00
1.547e+02	2.181e+00
1.559e+02	2.221e+00
1.580e+02	2.261e+00
1.593e+02	2.301e+00
1.616e+02	2.341e+00
1.642e+02	2.381e+00
1.653e+02	2.421e+00
1.674e+02	2.461e+00
1.681e+02	2.501e+00
1.696e+02	2.542e+00
1.713e+02	2.583e+00
1.731e+02	2.623e+00
1.746e+02	2.663e+00
1.761e+02	2.703e+00
1.791e+02	2.743e+00
1.811e+02	2.784e+00
1.816e+02	2.824e+00
1.834e+02	2.865e+00
1.847e+02	2.905e+00
1.859e+02	2.945e+00
1.875e+02	2.985e+00
1.886e+02	3.025e+00
1.901e+02	3.065e+00
1.923e+02	3.105e+00
1.934e+02	3.146e+00
1.946e+02	3.185e+00
1.962e+02	3.226e+00
1.983e+02	3.265e+00
2.002e+02	3.306e+00
2.015e+02	3.346e+00
2.031e+02	3.385e+00
2.041e+02	3.426e+00
2.062e+02	3.466e+00
2.083e+02	3.505e+00
2.097e+02	3.546e+00
2.108e+02	3.586e+00
2.121e+02	3.626e+00
2.133e+02	3.666e+00
2.149e+02	3.706e+00
2.164e+02	3.746e+00
2.175e+02	3.786e+00
2.188e+02	3.825e+00
2.199e+02	3.866e+00
2.206e+02	3.906e+00
2.224e+02	3.945e+00
2.234e+02	3.986e+00
2.247e+02	4.000e+00
2.287e+02	4.000e+00
2.283e+02	3.932e+00
2.284e+02	3.867e+00
2.280e+02	3.802e+00
2.279e+02	3.735e+00
2.276e+02	3.672e+00
2.269e+02	3.599e+00
2.267e+02	3.534e+00
2.264e+02	3.468e+00
2.262e+02	3.403e+00
2.261e+02	3.338e+00
2.263e+02	3.272e+00
2.258e+02	3.207e+00
2.256e+02	3.141e+00
2.254e+02	3.076e+00
2.252e+02	3.011e+00
2.250e+02	2.947e+00
2.246e+02	2.882e+00
2.244e+02	2.817e+00
2.238e+02	2.752e+00
2.239e+02	2.688e+00
2.236e+02	2.622e+00
2.230e+02	2.558e+00
2.227e+02	2.492e+00
2.227e+02	2.427e+00
2.229e+02	2.360e+00
2.223e+02	2.295e+00
2.218e+02	2.230e+00
2.214e+02	2.165e+00
2.210e+02	2.099e+00
2.209e+02	2.032e+00
2.206e+02	1.968e+00
2.203e+02	1.902e+00
2.199e+02	1.838e+00
2.195e+02	1.773e+00
2.193e+02	1.708e+00
2.191e+02	1.643e+00
2.186e+02	1.579e+00
2.185e+02	1.512e+00
2.181e+02	1.446e+00
2.178e+02	1.382e+00
2.174e+02	1.317e+00
2.172e+02	1.252e+00
2.167e+02	1.186e+00
2.162e+02	1.122e+00
2.158e+02	1.057e+00
2.157e+02	9.922e-01
2.157e+02	9.271e-01
2.150e+02	8.619e-01
2.149e+02	7.976e-01
2.137e+02	7.325e-01
2.134e+02	6.667e-01
2.130e+02	6.016e-01
2.123e+02	5.363e-01
2.122e+02	4.707e-01
2.120e+02	4.058e-01
2.119e+02	3.991e-01
2.111e+02	3.991e-01
2.109e+02	3.352e-01
2.103e+02	2.702e-01
2.100e+02	2.041e-01
2.091e+02	1.390e-01
2.073e+02	7.224e-02
2.065e+02	6.570e-03
2.051e+02	0.000e+00
