# Depth(nm)	Force(mN)
3.198e+00	9.049e-03
4.783e+00	3.505e-02
8.940e+00	6.137e-02
1.301e+01	8.685e-02
1.651e+01	1.110e-01
1.955e+01	1.393e-01
2.312e+01	1.643e-01
2.594e+01	1.890e-01
2.953e+01	2.144e-01
3.304e+01	2.392e-01
3.655e+01	2.644e-01
4.000e+01	2.892e-01
4.298e+01	3.141e-01
4.533e+01	3.399e-01
4.715e+01	3.656e-01
4.906e+01	3.905e-01
5.097e+01	4.155e-01
5.331e+01	4.414e-01
5.609e+01	4.664e-01
5.925e+01	4.912e-01
6.030e+01	5.164e-01
6.183e+01	5.419e-01
6.284e+01	5.672e-01
6.438e+01	5.930e-01
6.697e+01	6.179e-01
6.935e+01	6.430e-01
6.933e+01	6.681e-01
7.117e+01	6.929e-01
7.358e+01	7.184e-01
7.675e+01	7.433e-01
7.935e+01	7.683e-01
8.079e+01	7.934e-01
8.224e+01	8.181e-01
8.310e+01	8.428e-01
8.549e+01	8.680e-01
8.776e+01	8.929e-01
8.824e+01	9.180e-01
8.946e+01	9.431e-01
9.191e+01	9.680e-01
9.359e+01	9.929e-01
9.584e+01	1.018e+00
9.884e+01	1.044e+00
9.994e+01	1.069e+00
1.008e+02	1.094e+00
1.022e+02	1.119e+00
1.027e+02	1.144e+00
1.046e+02	1.169e+00
1.054e+02	1.194e+00
1.072e+02	1.219e+00
1.094e+02	1.244e+00
1.110e+02	1.269e+00
1.133e+02	1.294e+00
1.147e+02	1.319e+00
1.171e+02	1.344e+00
1.192e+02	1.369e+00
1.199e+02	1.394e+00
1.196e+02	1.419e+00
1.209e+02	1.444e+00
1.225e+02	1.469e+00
1.251e+02	1.494e+00
1.273e+02	1.519e+00
1.286e+02	1.544e+00
1.299e+02	1.569e+00
1.309e+02	1.594e+00
1.327e+02	1.619e+00
1.332e+02	1.644e+00
1.349e+02	1.669e+00
1.367e+02	1.694e+00
1.392e+02	1.719e+00
1.396e+02	1.745e+00
1.403e+02	1.769e+00
1.409e+02	1.794e+00
1.409e+02	1.819e+00
1.436e+02	1.844e+00
1.458e+02	1.869e+00
1.470e+02	1.894e+00
1.478e+02	1.919e+00
1.488e+02	1.943e+00
1.502e+02	1.968e+00
1.518e+02	1.993e+00
1.520e+02	2.018e+00
1.530e+02	2.043e+00
1.530e+02	2.068e+00
1.537e+02	2.093e+00
1.543e+02	2.119e+00
1.551e+02	2.144e+00
1.562e+02	2.169e+00
1.575e+02	2.194e+00
1.591e+02	2.219e+00
1.590e+02	2.244e+00
1.602e+02	2.269e+00
1.610e+02	2.294e+00
1.611e+02	2.319e+00
1.631e+02	2.344e+00
1.642e+02	2.369e+00
1.648e+02	2.394e+00
1.656e+02	2.419e+00
1.661e+02	2.444e+00
1.664e+02	2.469e+00
1.672e+02	2.494e+00
1.678e+02	2.500e+00
1.738e+02	2.500e+00
1.734e+02	2.458e+00
1.731e+02	2.417e+00
1.731e+02	2.377e+00
1.731e+02	2.335e+00
1.730e+02	2.295e+00
1.730e+02	2.253e+00
1.727e+02	2.212e+00
1.724e+02	2.172e+00
1.722e+02	2.131e+00
1.716e+02	2.091e+00
1.719e+02	2.051e+00
1.716e+02	2.009e+00
1.712e+02	1.968e+00
1.709e+02	1.928e+00
1.707e+02	1.887e+00
1.704e+02	1.847e+00
1.704e+02	1.805e+00
1.702e+02	1.764e+00
1.700e+02	1.724e+00
1.698e+02	1.683e+00
1.697e+02	1.643e+00
1.691e+02	1.602e+00
1.693e+02	1.562e+00
1.690e+02	1.522e+00
1.690e+02	1.480e+00
1.686e+02	1.440e+00
1.682e+02	1.399e+00
1.679e+02	1.358e+00
1.680e+02	1.317e+00
1.676e+02	1.276e+00
1.674e+02	1.234e+00
1.673e+02	1.194e+00
1.669e+02	1.153e+00
1.667e+02	1.112e+00
1.659e+02	1.072e+00
1.661e+02	1.030e+00
1.660e+02	9.895e-01
1.655e+02	9.488e-01
1.651e+02	9.073e-01
1.646e+02	8.669e-01
1.642e+02	8.260e-01
1.638e+02	7.855e-01
1.635e+02	7.445e-01
1.636e+02	7.041e-01
1.632e+02	6.635e-01
1.630e+02	6.233e-01
1.628e+02	5.823e-01
1.627e+02	5.406e-01
1.621e+02	5.002e-01
1.622e+02	4.589e-01
1.613e+02	4.186e-01
1.610e+02	3.786e-01
1.602e+02	3.374e-01
1.597e+02	2.966e-01
1.591e+02	2.554e-01
1.589e+02	2.491e-01
1.560e+02	2.491e-01
1.562e+02	2.081e-01
1.558e+02	1.680e-01
1.547e+02	1.275e-01
1.542e+02	8.628e-02
1.540e+02	4.565e-02
1.514e+02	5.482e-03
1.518e+02	0.000e+00
