# Depth(nm)	Force(mN)
3.031e+00	9.993e-03
5.333e+00	4.552e-02
1.130e+01	8.101e-02
1.759e+01	1.173e-01
2.208e+01	1.541e-01
2.603e+01	1.888e-01
3.005e+01	2.247e-01
3.393e+01	2.599e-01
3.723e+01	2.946e-01
4.100e+01	3.297e-01
4.496e+01	3.652e-01
4.960e+01	3.999e-01
5.309e+01	4.362e-01
5.638e+01	4.714e-01
5.896e+01	5.059e-01
6.121e+01	5.420e-01
6.358e+01	5.774e-01
6.701e+01	6.123e-01
7.122e+01	6.470e-01
7.403e+01	6.840e-01
7.742e+01	7.186e-01
8.007e+01	7.537e-01
8.242e+01	7.885e-01
8.348e+01	8.236e-01
8.635e+01	8.589e-01
9.051e+01	8.937e-01
9.202e+01	9.290e-01
9.319e+01	9.636e-01
9.604e+01	9.985e-01
9.840e+01	1.033e+00
1.014e+02	1.070e+00
1.039e+02	1.105e+00
1.058e+02	1.140e+00
1.099e+02	1.176e+00
1.134e+02	1.211e+00
1.152e+02	1.246e+00
1.169e+02	1.281e+00
1.189e+02	1.316e+00
1.204e+02	1.351e+00
1.212e+02	1.386e+00
1.228e+02	1.421e+00
1.250e+02	1.456e+00
1.257e+02	1.491e+00
1.268e+02	1.526e+00
1.287e+02	1.562e+00
1.318e+02	1.598e+00
1.340e+02	1.632e+00
1.372e+02	1.667e+00
1.399e+02	1.702e+00
1.415e+02	1.737e+00
1.438e+02	1.772e+00
1.459e+02	1.808e+00
1.469e+02	1.844e+00
1.480e+02	1.879e+00
1.492e+02	1.914e+00
1.500e+02	1.949e+00
1.535e+02	1.984e+00
1.568e+02	2.019e+00
1.585e+02	2.054e+00
1.594e+02	2.089e+00
1.602e+02	2.125e+00
1.606e+02	2.160e+00
1.618e+02	2.194e+00
1.641e+02	2.229e+00
1.664e+02	2.264e+00
1.683e+02	2.299e+00
1.701e+02	2.335e+00
1.721e+02	2.370e+00
1.728e+02	2.406e+00
1.738e+02	2.441e+00
1.752e+02	2.477e+00
1.757e+02	2.513e+00
1.769e+02	2.548e+00
1.780e+02	2.583e+00
1.789e+02	2.618e+00
1.807e+02	2.653e+00
1.828e+02	2.688e+00
1.849e+02	2.723e+00
1.866e+02	2.759e+00
1.883e+02	2.794e+00
1.893e+02	2.829e+00
1.903e+02	2.864e+00
1.910e+02	2.899e+00
1.929e+02	2.934e+00
1.943e+02	2.969e+00
1.953e+02	3.004e+00
1.959e+02	3.039e+00
1.970e+02	3.074e+00
1.984e+02	3.109e+00
2.003e+02	3.144e+00
2.025e+02	3.179e+00
2.042e+02	3.214e+00
2.050e+02	3.249e+00
2.061e+02	3.284e+00
2.066e+02	3.319e+00
2.077e+02	3.354e+00
2.089e+02	3.389e+00
2.096e+02	3.425e+00
2.100e+02	3.459e+00
2.107e+02	3.494e+00
2.131e+02	3.529e+00
2.145e+02	3.564e+00
2.170e+02	3.600e+00
2.186e+02	3.634e+00
2.201e+02	3.669e+00
2.204e+02	3.704e+00
2.210e+02	3.739e+00
2.218e+02	3.775e+00
2.224e+02	3.811e+00
2.237e+02	3.846e+00
2.248e+02	3.882e+00
2.257e+02	3.917e+00
2.277e+02	3.952e+00
2.296e+02	3.988e+00
2.308e+02	4.024e+00
2.312e+02	4.059e+00
2.318e+02	4.095e+00
2.328e+02	4.131e+00
