# Depth(nm)	Force(mN)
3.200e+00	9.104e-03
4.833e+00	4.929e-02
8.565e+00	8.873e-02
1.438e+01	1.283e-01
2.244e+01	1.663e-01
2.996e+01	2.118e-01
3.507e+01	2.524e-01
4.040e+01	2.922e-01
4.487e+01	3.322e-01
4.831e+01	3.746e-01
5.243e+01	4.156e-01
5.608e+01	4.571e-01
5.911e+01	4.975e-01
6.263e+01	5.373e-01
6.573e+01	5.790e-01
6.930e+01	6.197e-01
7.146e+01	6.602e-01
7.478e+01	7.001e-01
7.957e+01	7.399e-01
8.429e+01	7.798e-01
8.796e+01	8.198e-01
9.051e+01	8.598e-01
9.188e+01	9.013e-01
9.342e+01	9.413e-01
9.683e+01	9.814e-01
1.000e+02	1.022e+00
1.031e+02	1.063e+00
1.057e+02	1.102e+00
1.077e+02	1.142e+00
1.091e+02	1.182e+00
1.112e+02	1.222e+00
1.143e+02	1.261e+00
1.164e+02	1.301e+00
1.204e+02	1.341e+00
1.235e+02	1.381e+00
1.251e+02	1.421e+00
1.263e+02	1.461e+00
1.279e+02	1.501e+00
1.305e+02	1.541e+00
1.329e+02	1.582e+00
1.361e+02	1.622e+00
1.375e+02	1.662e+00
1.385e+02	1.701e+00
1.420e+02	1.741e+00
1.442e+02	1.781e+00
1.463e+02	1.822e+00
1.493e+02	1.862e+00
1.510e+02	1.902e+00
1.526e+02	1.941e+00
1.547e+02	1.981e+00
1.558e+02	2.021e+00
1.574e+02	2.061e+00
1.586e+02	2.102e+00
1.602e+02	2.142e+00
1.615e+02	2.182e+00
1.637e+02	2.221e+00
1.657e+02	2.261e+00
1.673e+02	2.301e+00
1.703e+02	2.341e+00
1.725e+02	2.381e+00
1.740e+02	2.421e+00
1.753e+02	2.462e+00
1.772e+02	2.502e+00
1.792e+02	2.542e+00
1.802e+02	2.581e+00
1.821e+02	2.622e+00
1.836e+02	2.661e+00
1.850e+02	2.701e+00
1.865e+02	2.740e+00
1.887e+02	2.780e+00
1.905e+02	2.820e+00
1.921e+02	2.860e+00
1.936e+02	2.900e+00
1.954e+02	2.940e+00
1.961e+02	2.980e+00
1.982e+02	3.020e+00
2.002e+02	3.061e+00
2.021e+02	3.100e+00
2.040e+02	3.141e+00
2.055e+02	3.181e+00
2.068e+02	3.221e+00
2.073e+02	3.261e+00
2.081e+02	3.302e+00
2.098e+02	3.342e+00
2.112e+02	3.381e+00
2.133e+02	3.421e+00
2.148e+02	3.461e+00
2.158e+02	3.501e+00
2.180e+02	3.541e+00
2.209e+02	3.581e+00
2.228e+02	3.622e+00
2.235e+02	3.661e+00
2.247e+02	3.701e+00
2.255e+02	3.741e+00
2.260e+02	3.781e+00
2.279e+02	3.822e+00
2.287e+02	3.862e+00
2.299e+02	3.902e+00
2.308e+02	3.943e+00
2.318e+02	3.984e+00
2.329e+02	4.000e+00
2.373e+02	4.000e+00
2.376e+02	3.933e+00
2.372e+02	3.867e+00
2.371e+02	3.801e+00
2.368e+02	3.736e+00
2.362e+02	3.671e+00
2.362e+02	3.606e+00
2.362e+02	3.541e+00
2.358e+02	3.476e+00
2.360e+02	3.411e+00
2.358e+02	3.346e+00
2.351e+02	3.281e+00
2.347e+02	3.216e+00
2.343e+02	3.151e+00
2.341e+02	3.085e+00
2.338e+02	3.020e+00
2.337e+02	2.956e+00
2.338e+02	2.891e+00
2.334e+02	2.827e+00
2.330e+02	2.761e+00
2.329e+02	2.695e+00
2.319e+02	2.630e+00
2.318e+02	2.564e+00
2.319e+02	2.499e+00
2.318e+02	2.434e+00
2.317e+02	2.369e+00
2.310e+02	2.303e+00
2.309e+02	2.238e+00
2.309e+02	2.171e+00
2.306e+02	2.104e+00
2.304e+02	2.038e+00
2.304e+02	1.973e+00
2.299e+02	1.908e+00
2.294e+02	1.843e+00
2.292e+02	1.778e+00
2.290e+02	1.713e+00
2.285e+02	1.648e+00
2.283e+02	1.584e+00
2.280e+02	1.518e+00
2.278e+02	1.453e+00
2.275e+02	1.388e+00
2.270e+02	1.323e+00
2.266e+02	1.257e+00
2.257e+02	1.191e+00
2.258e+02	1.126e+00
2.254e+02	1.061e+00
2.252e+02	9.960e-01
2.248e+02	9.310e-01
2.245e+02	8.659e-01
2.238e+02	8.008e-01
2.237e+02	7.342e-01
2.230e+02	6.681e-01
2.221e+02	6.032e-01
2.220e+02	5.374e-01
2.216e+02	4.725e-01
2.212e+02	4.074e-01
2.209e+02	3.991e-01
2.192e+02	3.991e-01
2.190e+02	3.323e-01
2.185e+02	2.663e-01
2.179e+02	2.020e-01
2.169e+02	1.363e-01
2.150e+02	7.176e-02
2.144e+02	7.486e-03
2.132e+02	0.000e+00
